stage,seed,ecg_id,valid_position,vector_origin
stage2,7005,3753,2,10
stage2,7005,3753,3,5
stage2,7005,3753,4,8
stage2,7005,3753,5,3
stage2,7005,3753,6,4
stage2,7005,3753,7,0
stage2,7005,3753,8,12
stage2,7005,3753,9,9
stage2,7005,3753,10,6
stage2,7005,3753,11,2
stage2,7005,3753,12,7
stage2,0,3768,0,0
stage2,0,3768,1,1
stage2,0,3768,2,2
stage2,0,3768,3,3
stage2,0,3768,4,4
stage2,0,3768,5,5
stage2,0,3768,6,6
stage2,0,3768,7,7
stage2,0,3768,8,8
stage2,0,3768,9,9
stage2,0,3768,10,10
stage2,7001,3768,0,0
stage2,7001,3768,1,10
stage2,7001,3768,2,8
stage2,7001,3768,3,2
stage2,7001,3768,4,1
stage2,7001,3768,5,6
stage2,7001,3768,6,4
stage2,7001,3768,7,5
stage2,7001,3768,8,7
stage2,7001,3768,9,9
stage2,7001,3768,10,3
stage2,7002,3768,0,8
stage2,7002,3768,1,4
stage2,7002,3768,2,9
stage2,7002,3768,3,3
stage2,7002,3768,4,7
stage2,7002,3768,5,5
stage2,7002,3768,6,1
stage2,7002,3768,7,2
stage2,7002,3768,8,10
stage2,7002,3768,9,0
stage2,7002,3768,10,6
stage2,7003,3768,0,2
stage2,7003,3768,1,0
stage2,7003,3768,2,9
stage2,7003,3768,3,7
stage2,7003,3768,4,5
stage2,7003,3768,5,6
stage2,7003,3768,6,4
stage2,7003,3768,7,3
stage2,7003,3768,8,8
stage2,7003,3768,9,10
stage2,7003,3768,10,1
stage2,7004,3768,0,2
stage2,7004,3768,1,1
stage2,7004,3768,2,10
stage2,7004,3768,3,9
stage2,7004,3768,4,6
stage2,7004,3768,5,7
stage2,7004,3768,6,0
stage2,7004,3768,7,5
stage2,7004,3768,8,8
stage2,7004,3768,9,4
stage2,7004,3768,10,3
stage2,7005,3768,0,5
stage2,7005,3768,1,6
stage2,7005,3768,2,4
stage2,7005,3768,3,3
stage2,7005,3768,4,9
stage2,7005,3768,5,7
stage2,7005,3768,6,2
stage2,7005,3768,7,1
stage2,7005,3768,8,8
stage2,7005,3768,9,10
stage2,7005,3768,10,0
stage2,0,3778,0,0
stage2,0,3778,1,1
stage2,0,3778,2,2
stage2,0,3778,3,3
stage2,0,3778,4,4
stage2,0,3778,5,5
stage2,0,3778,6,6
stage2,0,3778,7,7
stage2,0,3778,8,8
stage2,0,3778,9,9
stage2,0,3778,10,10
stage2,0,3778,11,11
stage2,7001,3778,0,3
stage2,7001,3778,1,9
stage2,7001,3778,2,7
stage2,7001,3778,3,5
stage2,7001,3778,4,4
stage2,7001,3778,5,2
stage2,7001,3778,6,11
stage2,7001,3778,7,0
stage2,7001,3778,8,10
stage2,7001,3778,9,1
stage2,7001,3778,10,6
stage2,7001,3778,11,8
stage2,7002,3778,0,5
stage2,7002,3778,1,2
stage2,7002,3778,2,7
stage2,7002,3778,3,8
stage2,7002,3778,4,3
stage2,7002,3778,5,4
stage2,7002,3778,6,10
stage2,7002,3778,7,6
stage2,7002,3778,8,11
stage2,7002,3778,9,1
stage2,7002,3778,10,0
stage2,7002,3778,11,9
stage2,7003,3778,0,7
stage2,7003,3778,1,4
stage2,7003,3778,2,8
stage2,7003,3778,3,9
stage2,7003,3778,4,2
stage2,7003,3778,5,10
stage2,7003,3778,6,5
stage2,7003,3778,7,1
stage2,7003,3778,8,0
stage2,7003,3778,9,11
stage2,7003,3778,10,6
stage2,7003,3778,11,3
stage2,7004,3778,0,7
stage2,7004,3778,1,1
stage2,7004,3778,2,4
stage2,7004,3778,3,2
stage2,7004,3778,4,9
stage2,7004,3778,5,0
stage2,7004,3778,6,6
stage2,7004,3778,7,8
stage2,7004,3778,8,3
stage2,7004,3778,9,10
stage2,7004,3778,10,5
stage2,7004,3778,11,11
stage2,7005,3778,0,0
stage2,7005,3778,1,5
stage2,7005,3778,2,6
stage2,7005,3778,3,2
stage2,7005,3778,4,7
stage2,7005,3778,5,9
stage2,7005,3778,6,11
stage2,7005,3778,7,8
stage2,7005,3778,8,1
stage2,7005,3778,9,3
stage2,7005,3778,10,4
stage2,7005,3778,11,10
stage2,0,3839,0,0
stage2,0,3839,1,1
stage2,0,3839,2,2
stage2,0,3839,3,3
stage2,0,3839,4,4
stage2,0,3839,5,5
stage2,0,3839,6,6
stage2,0,3839,7,7
stage2,0,3839,8,8
stage2,7001,3839,0,4
stage2,7001,3839,1,6
stage2,7001,3839,2,5
stage2,7001,3839,3,7
stage2,7001,3839,4,0
stage2,7001,3839,5,1
stage2,7001,3839,6,2
stage2,7001,3839,7,8
stage2,7001,3839,8,3
stage2,7002,3839,0,4
stage2,7002,3839,1,6
stage2,7002,3839,2,3
stage2,7002,3839,3,1
stage2,7002,3839,4,2
stage2,7002,3839,5,7
stage2,7002,3839,6,8
stage2,7002,3839,7,0
stage2,7002,3839,8,5
stage2,7003,3839,0,1
stage2,7003,3839,1,3
stage2,7003,3839,2,8
stage2,7003,3839,3,7
stage2,7003,3839,4,5
stage2,7003,3839,5,4
stage2,7003,3839,6,0
stage2,7003,3839,7,2
stage2,7003,3839,8,6
stage2,7004,3839,0,0
stage2,7004,3839,1,8
stage2,7004,3839,2,3
stage2,7004,3839,3,4
stage2,7004,3839,4,7
stage2,7004,3839,5,2
stage2,7004,3839,6,5
stage2,7004,3839,7,6
stage2,7004,3839,8,1
stage2,7005,3839,0,1
stage2,7005,3839,1,8
stage2,7005,3839,2,6
stage2,7005,3839,3,0
stage2,7005,3839,4,3
stage2,7005,3839,5,4
stage2,7005,3839,6,7
stage2,7005,3839,7,5
stage2,7005,3839,8,2
stage2,0,3840,0,0
stage2,0,3840,1,1
stage2,0,3840,2,2
stage2,0,3840,3,3
stage2,0,3840,4,4
stage2,0,3840,5,5
stage2,0,3840,6,6
stage2,0,3840,7,7
stage2,0,3840,8,8
stage2,0,3840,9,9
stage2,7001,3840,0,6
stage2,7001,3840,1,2
stage2,7001,3840,2,7
stage2,7001,3840,3,4
stage2,7001,3840,4,0
stage2,7001,3840,5,8
stage2,7001,3840,6,3
stage2,7001,3840,7,5
stage2,7001,3840,8,1
stage2,7001,3840,9,9
stage2,7002,3840,0,9
stage2,7002,3840,1,7
stage2,7002,3840,2,6
stage2,7002,3840,3,4
stage2,7002,3840,4,0
stage2,7002,3840,5,2
stage2,7002,3840,6,3
stage2,7002,3840,7,8
stage2,7002,3840,8,5
stage2,7002,3840,9,1
stage2,7003,3840,0,8
stage2,7003,3840,1,1
stage2,7003,3840,2,5
stage2,7003,3840,3,4
stage2,7003,3840,4,6
stage2,7003,3840,5,3
stage2,7003,3840,6,2
stage2,7003,3840,7,7
stage2,7003,3840,8,9
stage2,7003,3840,9,0
stage2,7004,3840,0,2
stage2,7004,3840,1,7
stage2,7004,3840,2,1
stage2,7004,3840,3,8
stage2,7004,3840,4,0
stage2,7004,3840,5,5
stage2,7004,3840,6,6
stage2,7004,3840,7,9
stage2,7004,3840,8,3
stage2,7004,3840,9,4
stage2,7005,3840,0,0
stage2,7005,3840,1,9
stage2,7005,3840,2,3
stage2,7005,3840,3,4
stage2,7005,3840,4,1
stage2,7005,3840,5,2
stage2,7005,3840,6,5
stage2,7005,3840,7,7
stage2,7005,3840,8,8
stage2,7005,3840,9,6
stage2,0,3845,0,0
stage2,0,3845,1,1
stage2,0,3845,2,2
stage2,0,3845,3,3
stage2,0,3845,4,4
stage2,0,3845,5,5
stage2,0,3845,6,6
stage2,0,3845,7,7
stage2,0,3845,8,8
stage2,7001,3845,0,3
stage2,7001,3845,1,4
stage2,7001,3845,2,8
stage2,7001,3845,3,1
stage2,7001,3845,4,7
stage2,7001,3845,5,2
stage2,7001,3845,6,6
stage2,7001,3845,7,5
stage2,7001,3845,8,0
stage2,7002,3845,0,6
stage2,7002,3845,1,8
stage2,7002,3845,2,5
stage2,7002,3845,3,1
stage2,7002,3845,4,0
stage2,7002,3845,5,4
stage2,7002,3845,6,7
stage2,7002,3845,7,2
stage2,7002,3845,8,3
stage2,7003,3845,0,4
stage2,7003,3845,1,0
stage2,7003,3845,2,2
stage2,7003,3845,3,5
stage2,7003,3845,4,7
stage2,7003,3845,5,6
stage2,7003,3845,6,1
stage2,7003,3845,7,3
stage2,7003,3845,8,8
stage2,7004,3845,0,5
stage2,7004,3845,1,1
stage2,7004,3845,2,6
stage2,7004,3845,3,0
stage2,7004,3845,4,2
stage2,7004,3845,5,4
stage2,7004,3845,6,7
stage2,7004,3845,7,8
stage2,7004,3845,8,3
stage2,7005,3845,0,6
stage2,7005,3845,1,2
stage2,7005,3845,2,8
stage2,7005,3845,3,1
stage2,7005,3845,4,4
stage2,7005,3845,5,3
stage2,7005,3845,6,7
stage2,7005,3845,7,5
stage2,7005,3845,8,0
stage2,0,3853,0,0
stage2,0,3853,1,1
stage2,0,3853,2,2
stage2,0,3853,3,3
stage2,0,3853,4,4
stage2,0,3853,5,5
stage2,0,3853,6,6
stage2,0,3853,7,7
stage2,0,3853,8,8
stage2,0,3853,9,9
stage2,0,3853,10,10
stage2,0,3853,11,11
stage2,7001,3853,0,7
stage2,7001,3853,1,2
stage2,7001,3853,2,1
stage2,7001,3853,3,4
stage2,7001,3853,4,8
stage2,7001,3853,5,5
stage2,7001,3853,6,0
stage2,7001,3853,7,6
stage2,7001,3853,8,9
stage2,7001,3853,9,3
stage2,7001,3853,10,10
stage2,7001,3853,11,11
stage2,7002,3853,0,9
stage2,7002,3853,1,4
stage2,7002,3853,2,8
stage2,7002,3853,3,0
stage2,7002,3853,4,11
stage2,7002,3853,5,3
stage2,7002,3853,6,10
stage2,7002,3853,7,1
stage2,7002,3853,8,2
stage2,7002,3853,9,7
stage2,7002,3853,10,5
stage2,7002,3853,11,6
stage2,7003,3853,0,6
stage2,7003,3853,1,11
stage2,7003,3853,2,1
stage2,7003,3853,3,4
stage2,7003,3853,4,10
stage2,7003,3853,5,9
stage2,7003,3853,6,0
stage2,7003,3853,7,8
stage2,7003,3853,8,5
stage2,7003,3853,9,7
stage2,7003,3853,10,2
stage2,7003,3853,11,3
stage2,7004,3853,0,7
stage2,7004,3853,1,4
stage2,7004,3853,2,1
stage2,7004,3853,3,3
stage2,7004,3853,4,10
stage2,7004,3853,5,2
stage2,7004,3853,6,6
stage2,7004,3853,7,8
stage2,7004,3853,8,11
stage2,7004,3853,9,5
stage2,7004,3853,10,0
stage2,7004,3853,11,9
stage2,7005,3853,0,8
stage2,7005,3853,1,7
stage2,7005,3853,2,5
stage2,7005,3853,3,11
stage2,7005,3853,4,6
stage2,7005,3853,5,2
stage2,7005,3853,6,10
stage2,7005,3853,7,1
stage2,7005,3853,8,4
stage2,7005,3853,9,9
stage2,7005,3853,10,3
stage2,7005,3853,11,0
stage2,0,3922,0,0
stage2,0,3922,1,1
stage2,0,3922,2,2
stage2,0,3922,3,3
stage2,0,3922,4,4
stage2,0,3922,5,5
stage2,0,3922,6,6
stage2,0,3922,7,7
stage2,0,3922,8,8
stage2,0,3922,9,9
stage2,7001,3922,0,7
stage2,7001,3922,1,0
stage2,7001,3922,2,8
stage2,7001,3922,3,4
stage2,7001,3922,4,3
stage2,7001,3922,5,9
stage2,7001,3922,6,1
stage2,7001,3922,7,6
stage2,7001,3922,8,5
stage2,7001,3922,9,2
stage2,7002,3922,0,6
stage2,7002,3922,1,3
stage2,7002,3922,2,9
stage2,7002,3922,3,4
stage2,7002,3922,4,1
stage2,7002,3922,5,7
stage2,7002,3922,6,5
stage2,7002,3922,7,8
stage2,7002,3922,8,0
stage2,7002,3922,9,2
stage2,7003,3922,0,6
stage2,7003,3922,1,5
stage2,7003,3922,2,0
stage2,7003,3922,3,7
stage2,7003,3922,4,2
stage2,7003,3922,5,8
stage2,7003,3922,6,3
stage2,7003,3922,7,9
stage2,7003,3922,8,4
stage2,7003,3922,9,1
stage2,7004,3922,0,1
stage2,7004,3922,1,6
stage2,7004,3922,2,2
stage2,7004,3922,3,4
stage2,7004,3922,4,5
stage2,7004,3922,5,8
stage2,7004,3922,6,0
stage2,7004,3922,7,3
stage2,7004,3922,8,9
stage2,7004,3922,9,7
stage2,7005,3922,0,1
stage2,7005,3922,1,2
stage2,7005,3922,2,3
stage2,7005,3922,3,8
stage2,7005,3922,4,4
stage2,7005,3922,5,7
stage2,7005,3922,6,6
stage2,7005,3922,7,5
stage2,7005,3922,8,0
stage2,7005,3922,9,9
stage2,0,4022,0,0
stage2,0,4022,1,1
stage2,0,4022,2,2
stage2,0,4022,3,3
stage2,0,4022,4,4
stage2,0,4022,5,5
stage2,0,4022,6,6
stage2,0,4022,7,7
stage2,0,4022,8,8
stage2,0,4022,9,9
stage2,7001,4022,0,2
stage2,7001,4022,1,8
stage2,7001,4022,2,0
stage2,7001,4022,3,7
stage2,7001,4022,4,6
stage2,7001,4022,5,9
stage2,7001,4022,6,5
stage2,7001,4022,7,1
stage2,7001,4022,8,3
stage2,7001,4022,9,4
stage2,7002,4022,0,3
stage2,7002,4022,1,8
stage2,7002,4022,2,6
stage2,7002,4022,3,9
stage2,7002,4022,4,7
stage2,7002,4022,5,4
stage2,7002,4022,6,5
stage2,7002,4022,7,0
stage2,7002,4022,8,1
stage2,7002,4022,9,2
stage2,7003,4022,0,4
stage2,7003,4022,1,2
stage2,7003,4022,2,0
stage2,7003,4022,3,5
stage2,7003,4022,4,3
stage2,7003,4022,5,7
stage2,7003,4022,6,6
stage2,7003,4022,7,9
stage2,7003,4022,8,1
stage2,7003,4022,9,8
stage2,7004,4022,0,1
stage2,7004,4022,1,6
stage2,7004,4022,2,4
stage2,7004,4022,3,2
stage2,7004,4022,4,5
stage2,7004,4022,5,0
stage2,7004,4022,6,8
stage2,7004,4022,7,3
stage2,7004,4022,8,9
stage2,7004,4022,9,7
stage2,7005,4022,0,9
stage2,7005,4022,1,2
stage2,7005,4022,2,1
stage2,7005,4022,3,6
stage2,7005,4022,4,4
stage2,7005,4022,5,7
stage2,7005,4022,6,0
stage2,7005,4022,7,3
stage2,7005,4022,8,8
stage2,7005,4022,9,5
stage2,0,4129,0,0
stage2,0,4129,1,1
stage2,0,4129,2,2
stage2,0,4129,3,3
stage2,0,4129,4,4
stage2,0,4129,5,5
stage2,0,4129,6,6
stage2,0,4129,7,7
stage2,0,4129,8,8
stage2,0,4129,9,9
stage2,0,4129,10,10
stage2,0,4129,11,11
stage2,0,4129,12,12
stage2,0,4129,13,13
stage2,7001,4129,0,12
stage2,7001,4129,1,10
stage2,7001,4129,2,3
stage2,7001,4129,3,9
stage2,7001,4129,4,7
stage2,7001,4129,5,13
stage2,7001,4129,6,6
stage2,7001,4129,7,5
stage2,7001,4129,8,11
stage2,7001,4129,9,2
stage2,7001,4129,10,8
stage2,7001,4129,11,0
stage2,7001,4129,12,4
stage2,7001,4129,13,1
stage2,7002,4129,0,7
stage2,7002,4129,1,13
stage2,7002,4129,2,2
stage2,7002,4129,3,4
stage2,7002,4129,4,0
stage2,7002,4129,5,1
stage2,7002,4129,6,3
stage2,7002,4129,7,9
stage2,7002,4129,8,5
stage2,7002,4129,9,10
stage2,7002,4129,10,6
stage2,7002,4129,11,12
stage2,7002,4129,12,8
stage2,7002,4129,13,11
stage2,7003,4129,0,6
stage2,7003,4129,1,11
stage2,7003,4129,2,4
stage2,7003,4129,3,0
stage2,7003,4129,4,10
stage2,7003,4129,5,13
stage2,7003,4129,6,9
stage2,7003,4129,7,3
stage2,7003,4129,8,5
stage2,7003,4129,9,12
stage2,7003,4129,10,8
stage2,7003,4129,11,1
stage2,7003,4129,12,2
stage2,7003,4129,13,7
stage2,7004,4129,0,6
stage2,7004,4129,1,13
stage2,7004,4129,2,2
stage2,7004,4129,3,0
stage2,7004,4129,4,10
stage2,7004,4129,5,9
stage2,7004,4129,6,12
stage2,7004,4129,7,8
stage2,7004,4129,8,3
stage2,7004,4129,9,7
stage2,7004,4129,10,11
stage2,7004,4129,11,1
stage2,7004,4129,12,4
stage2,7004,4129,13,5
stage2,7005,4129,0,7
stage2,7005,4129,1,3
stage2,7005,4129,2,8
stage2,7005,4129,3,11
stage2,7005,4129,4,4
stage2,7005,4129,5,9
stage2,7005,4129,6,1
stage2,7005,4129,7,0
stage2,7005,4129,8,6
stage2,7005,4129,9,10
stage2,7005,4129,10,5
stage2,7005,4129,11,13
stage2,7005,4129,12,12
stage2,7005,4129,13,2
stage2,0,4144,0,0
stage2,0,4144,1,1
stage2,0,4144,2,2
stage2,0,4144,3,3
stage2,0,4144,4,4
stage2,0,4144,5,5
stage2,0,4144,6,6
stage2,0,4144,7,7
stage2,0,4144,8,8
stage2,0,4144,9,9
stage2,0,4144,10,10
stage2,0,4144,11,11
stage2,7001,4144,0,8
stage2,7001,4144,1,2
stage2,7001,4144,2,9
stage2,7001,4144,3,10
stage2,7001,4144,4,1
stage2,7001,4144,5,5
stage2,7001,4144,6,3
stage2,7001,4144,7,0
stage2,7001,4144,8,11
stage2,7001,4144,9,4
stage2,7001,4144,10,6
stage2,7001,4144,11,7
stage2,7002,4144,0,3
stage2,7002,4144,1,9
stage2,7002,4144,2,6
stage2,7002,4144,3,11
stage2,7002,4144,4,1
stage2,7002,4144,5,4
stage2,7002,4144,6,8
stage2,7002,4144,7,5
stage2,7002,4144,8,10
stage2,7002,4144,9,2
stage2,7002,4144,10,0
stage2,7002,4144,11,7
stage2,7003,4144,0,11
stage2,7003,4144,1,1
stage2,7003,4144,2,7
stage2,7003,4144,3,8
stage2,7003,4144,4,9
stage2,7003,4144,5,0
stage2,7003,4144,6,2
stage2,7003,4144,7,4
stage2,7003,4144,8,3
stage2,7003,4144,9,6
stage2,7003,4144,10,10
stage2,7003,4144,11,5
stage2,7004,4144,0,3
stage2,7004,4144,1,9
stage2,7004,4144,2,2
stage2,7004,4144,3,1
stage2,7004,4144,4,8
stage2,7004,4144,5,7
stage2,7004,4144,6,5
stage2,7004,4144,7,6
stage2,7004,4144,8,10
stage2,7004,4144,9,0
stage2,7004,4144,10,11
stage2,7004,4144,11,4
stage2,7005,4144,0,10
stage2,7005,4144,1,2
stage2,7005,4144,2,8
stage2,7005,4144,3,9
stage2,7005,4144,4,6
stage2,7005,4144,5,5
stage2,7005,4144,6,11
stage2,7005,4144,7,0
stage2,7005,4144,8,1
stage2,7005,4144,9,4
stage2,7005,4144,10,7
stage2,7005,4144,11,3
stage2,0,4210,0,0
stage2,0,4210,1,1
stage2,0,4210,2,2
stage2,0,4210,3,3
stage2,0,4210,4,4
stage2,0,4210,5,5
stage2,0,4210,6,6
stage2,0,4210,7,7
stage2,7001,4210,0,3
stage2,7001,4210,1,4
stage2,7001,4210,2,2
stage2,7001,4210,3,7
stage2,7001,4210,4,5
stage2,7001,4210,5,0
stage2,7001,4210,6,6
stage2,7001,4210,7,1
stage2,7002,4210,0,4
stage2,7002,4210,1,1
stage2,7002,4210,2,5
stage2,7002,4210,3,6
stage2,7002,4210,4,0
stage2,7002,4210,5,7
stage2,7002,4210,6,2
stage2,7002,4210,7,3
stage2,7003,4210,0,7
stage2,7003,4210,1,2
stage2,7003,4210,2,6
stage2,7003,4210,3,0
stage2,7003,4210,4,5
stage2,7003,4210,5,3
stage2,7003,4210,6,4
stage2,7003,4210,7,1
stage2,7004,4210,0,7
stage2,7004,4210,1,0
stage2,7004,4210,2,6
stage2,7004,4210,3,4
stage2,7004,4210,4,3
stage2,7004,4210,5,5
stage2,7004,4210,6,2
stage2,7004,4210,7,1
stage2,7005,4210,0,4
stage2,7005,4210,1,0
stage2,7005,4210,2,1
stage2,7005,4210,3,7
stage2,7005,4210,4,3
stage2,7005,4210,5,5
stage2,7005,4210,6,6
stage2,7005,4210,7,2
stage2,0,4297,0,0
stage2,0,4297,1,1
stage2,0,4297,2,2
stage2,0,4297,3,3
stage2,0,4297,4,4
stage2,0,4297,5,5
stage2,0,4297,6,6
stage2,0,4297,7,7
stage2,0,4297,8,8
stage2,0,4297,9,9
stage2,0,4297,10,10
stage2,0,4297,11,11
stage2,7001,4297,0,1
stage2,7001,4297,1,0
stage2,7001,4297,2,2
stage2,7001,4297,3,3
stage2,7001,4297,4,6
stage2,7001,4297,5,9
stage2,7001,4297,6,11
stage2,7001,4297,7,10
stage2,7001,4297,8,7
stage2,7001,4297,9,5
stage2,7001,4297,10,4
stage2,7001,4297,11,8
stage2,7002,4297,0,11
stage2,7002,4297,1,7
stage2,7002,4297,2,4
stage2,7002,4297,3,2
stage2,7002,4297,4,5
stage2,7002,4297,5,0
stage2,7002,4297,6,9
stage2,7002,4297,7,6
stage2,7002,4297,8,8
stage2,7002,4297,9,10
stage2,7002,4297,10,3
stage2,7002,4297,11,1
stage2,7003,4297,0,5
stage2,7003,4297,1,10
stage2,7003,4297,2,4
stage2,7003,4297,3,6
stage2,7003,4297,4,9
stage2,7003,4297,5,7
stage2,7003,4297,6,0
stage2,7003,4297,7,8
stage2,7003,4297,8,3
stage2,7003,4297,9,1
stage2,7003,4297,10,11
stage2,7003,4297,11,2
stage2,7004,4297,0,11
stage2,7004,4297,1,5
stage2,7004,4297,2,0
stage2,7004,4297,3,3
stage2,7004,4297,4,8
stage2,7004,4297,5,2
stage2,7004,4297,6,6
stage2,7004,4297,7,7
stage2,7004,4297,8,1
stage2,7004,4297,9,9
stage2,7004,4297,10,10
stage2,7004,4297,11,4
stage2,7005,4297,0,9
stage2,7005,4297,1,4
stage2,7005,4297,2,10
stage2,7005,4297,3,2
stage2,7005,4297,4,5
stage2,7005,4297,5,11
stage2,7005,4297,6,8
stage2,7005,4297,7,3
stage2,7005,4297,8,7
stage2,7005,4297,9,0
stage2,7005,4297,10,1
stage2,7005,4297,11,6
stage2,0,4323,0,0
stage2,0,4323,1,1
stage2,0,4323,2,2
stage2,0,4323,3,3
stage2,0,4323,4,4
stage2,0,4323,5,5
stage2,0,4323,6,6
stage2,0,4323,7,7
stage2,0,4323,8,8
stage2,7001,4323,0,1
stage2,7001,4323,1,6
stage2,7001,4323,2,3
stage2,7001,4323,3,8
stage2,7001,4323,4,5
stage2,7001,4323,5,0
stage2,7001,4323,6,4
stage2,7001,4323,7,7
stage2,7001,4323,8,2
stage2,7002,4323,0,0
stage2,7002,4323,1,6
stage2,7002,4323,2,3
stage2,7002,4323,3,7
stage2,7002,4323,4,8
stage2,7002,4323,5,4
stage2,7002,4323,6,2
stage2,7002,4323,7,1
stage2,7002,4323,8,5
stage2,7003,4323,0,7
stage2,7003,4323,1,8
stage2,7003,4323,2,0
stage2,7003,4323,3,3
stage2,7003,4323,4,5
stage2,7003,4323,5,6
stage2,7003,4323,6,2
stage2,7003,4323,7,1
stage2,7003,4323,8,4
stage2,7004,4323,0,4
stage2,7004,4323,1,8
stage2,7004,4323,2,2
stage2,7004,4323,3,0
stage2,7004,4323,4,6
stage2,7004,4323,5,1
stage2,7004,4323,6,3
stage2,7004,4323,7,5
stage2,7004,4323,8,7
stage2,7005,4323,0,0
stage2,7005,4323,1,5
stage2,7005,4323,2,4
stage2,7005,4323,3,1
stage2,7005,4323,4,2
stage2,7005,4323,5,7
stage2,7005,4323,6,8
stage2,7005,4323,7,6
stage2,7005,4323,8,3
stage2,0,4374,0,0
stage2,0,4374,1,1
stage2,0,4374,2,2
stage2,0,4374,3,3
stage2,0,4374,4,4
stage2,0,4374,5,5
stage2,7001,4374,0,2
stage2,7001,4374,1,4
stage2,7001,4374,2,5
stage2,7001,4374,3,3
stage2,7001,4374,4,1
stage2,7001,4374,5,0
stage2,7002,4374,0,5
stage2,7002,4374,1,4
stage2,7002,4374,2,1
stage2,7002,4374,3,3
stage2,7002,4374,4,0
stage2,7002,4374,5,2
stage2,7003,4374,0,4
stage2,7003,4374,1,1
stage2,7003,4374,2,2
stage2,7003,4374,3,0
stage2,7003,4374,4,5
stage2,7003,4374,5,3
stage2,7004,4374,0,1
stage2,7004,4374,1,2
stage2,7004,4374,2,5
stage2,7004,4374,3,0
stage2,7004,4374,4,3
stage2,7004,4374,5,4
stage2,7005,4374,0,2
stage2,7005,4374,1,4
stage2,7005,4374,2,3
stage2,7005,4374,3,1
stage2,7005,4374,4,0
stage2,7005,4374,5,5
stage2,0,4398,0,0
stage2,0,4398,1,1
stage2,0,4398,2,2
stage2,0,4398,3,3
stage2,0,4398,4,4
stage2,0,4398,5,5
stage2,0,4398,6,6
stage2,0,4398,7,7
stage2,0,4398,8,8
stage2,7001,4398,0,6
stage2,7001,4398,1,1
stage2,7001,4398,2,0
stage2,7001,4398,3,8
stage2,7001,4398,4,4
stage2,7001,4398,5,5
stage2,7001,4398,6,7
stage2,7001,4398,7,3
stage2,7001,4398,8,2
stage2,7002,4398,0,8
stage2,7002,4398,1,6
stage2,7002,4398,2,4
stage2,7002,4398,3,1
stage2,7002,4398,4,2
stage2,7002,4398,5,5
stage2,7002,4398,6,3
stage2,7002,4398,7,0
stage2,7002,4398,8,7
stage2,7003,4398,0,4
stage2,7003,4398,1,3
stage2,7003,4398,2,6
stage2,7003,4398,3,1
stage2,7003,4398,4,0
stage2,7003,4398,5,8
stage2,7003,4398,6,7
stage2,7003,4398,7,5
stage2,7003,4398,8,2
stage2,7004,4398,0,8
stage2,7004,4398,1,5
stage2,7004,4398,2,3
stage2,7004,4398,3,0
stage2,7004,4398,4,7
stage2,7004,4398,5,1
stage2,7004,4398,6,4
stage2,7004,4398,7,6
stage2,7004,4398,8,2
stage2,7005,4398,0,5
stage2,7005,4398,1,7
stage2,7005,4398,2,2
stage2,7005,4398,3,0
stage2,7005,4398,4,1
stage2,7005,4398,5,4
stage2,7005,4398,6,3
stage2,7005,4398,7,6
stage2,7005,4398,8,8
stage2,0,4406,0,0
stage2,0,4406,1,1
stage2,0,4406,2,2
stage2,0,4406,3,3
stage2,0,4406,4,4
stage2,0,4406,5,5
stage2,0,4406,6,6
stage2,0,4406,7,7
stage2,7001,4406,0,7
stage2,7001,4406,1,3
stage2,7001,4406,2,1
stage2,7001,4406,3,6
stage2,7001,4406,4,5
stage2,7001,4406,5,4
stage2,7001,4406,6,0
stage2,7001,4406,7,2
stage2,7002,4406,0,3
stage2,7002,4406,1,6
stage2,7002,4406,2,0
stage2,7002,4406,3,4
stage2,7002,4406,4,2
stage2,7002,4406,5,1
stage2,7002,4406,6,5
stage2,7002,4406,7,7
stage2,7003,4406,0,7
stage2,7003,4406,1,2
stage2,7003,4406,2,3
stage2,7003,4406,3,5
stage2,7003,4406,4,4
stage2,7003,4406,5,1
stage2,7003,4406,6,6
stage2,7003,4406,7,0
stage2,7004,4406,0,7
stage2,7004,4406,1,0
stage2,7004,4406,2,3
stage2,7004,4406,3,2
stage2,7004,4406,4,1
stage2,7004,4406,5,4
stage2,7004,4406,6,6
stage2,7004,4406,7,5
stage2,7005,4406,0,5
stage2,7005,4406,1,3
stage2,7005,4406,2,0
stage2,7005,4406,3,2
stage2,7005,4406,4,4
stage2,7005,4406,5,1
stage2,7005,4406,6,7
stage2,7005,4406,7,6
stage2,0,4481,0,0
stage2,0,4481,1,1
stage2,0,4481,2,2
stage2,0,4481,3,3
stage2,0,4481,4,4
stage2,0,4481,5,5
stage2,0,4481,6,6
stage2,7001,4481,0,5
stage2,7001,4481,1,0
stage2,7001,4481,2,6
stage2,7001,4481,3,4
stage2,7001,4481,4,1
stage2,7001,4481,5,2
stage2,7001,4481,6,3
stage2,7002,4481,0,5
stage2,7002,4481,1,1
stage2,7002,4481,2,2
stage2,7002,4481,3,4
stage2,7002,4481,4,0
stage2,7002,4481,5,6
stage2,7002,4481,6,3
stage2,7003,4481,0,1
stage2,7003,4481,1,2
stage2,7003,4481,2,0
stage2,7003,4481,3,5
stage2,7003,4481,4,3
stage2,7003,4481,5,6
stage2,7003,4481,6,4
stage2,7004,4481,0,2
stage2,7004,4481,1,6
stage2,7004,4481,2,5
stage2,7004,4481,3,0
stage2,7004,4481,4,1
